filename,width,height,category,x1,y1,x2,y2
train_00_07800_09000.jpg,600,600,ship_not_moving,284,172,296,204
train_00_07800_09000.jpg,600,600,ship_not_moving,310,177,318,203
train_00_07800_09000.jpg,600,600,ship_not_moving,319,179,326,203
train_00_07800_09000.jpg,600,600,ship_not_moving,263,170,270,189
train_00_07800_09000.jpg,600,600,ship_not_moving,241,168,247,185
train_00_07800_09000.jpg,600,600,ship_not_moving,233,167,239,185
train_00_07800_09000.jpg,600,600,ship_not_moving,230,168,234,188
train_00_07800_09000.jpg,600,600,ship_not_moving,222,168,227,187
train_00_07800_09000.jpg,600,600,ship_not_moving,215,166,220,186
train_00_07800_09000.jpg,600,600,ship_not_moving,209,167,214,184
train_00_07800_09000.jpg,600,600,ship_not_moving,202,165,208,184
train_00_07800_09000.jpg,600,600,ship_not_moving,294,177,305,203
train_00_07800_09000.jpg,600,600,ship_not_moving,303,174,312,202
train_00_07800_09000.jpg,600,600,ship_not_moving,434,193,441,211
train_00_07800_09000.jpg,600,600,ship_not_moving,421,189,427,213
train_00_07800_09000.jpg,600,600,ship_not_moving,415,194,420,212
train_00_07800_09000.jpg,600,600,ship_not_moving,411,189,416,212
train_00_07800_09000.jpg,600,600,ship_not_moving,396,191,405,213
train_00_07800_09000.jpg,600,600,ship_not_moving,393,192,398,209
train_00_07800_09000.jpg,600,600,ship_not_moving,388,191,393,210
train_00_07800_09000.jpg,600,600,ship_not_moving,382,192,388,208
train_00_07800_09000.jpg,600,600,ship_not_moving,374,187,383,208
train_00_07800_09000.jpg,600,600,ship_not_moving,356,186,364,207
train_00_07800_09000.jpg,600,600,ship_not_moving,343,186,350,208
train_00_07800_09000.jpg,600,600,ship_not_moving,336,177,343,205
train_00_07800_09000.jpg,600,600,ship_not_moving,330,189,336,208
train_00_07800_09000.jpg,600,600,ship_not_moving,327,178,332,193
train_00_07800_09000.jpg,600,600,ship_not_moving,427,192,433,209
