filename,width,height,category,x1,y1,x2,y2
train_00_07800_04200.jpg,600,600,ship_not_moving,247,72,261,104
train_00_07800_04200.jpg,600,600,ship_not_moving,263,70,271,97
train_00_07800_04200.jpg,600,600,ship_not_moving,275,75,282,97
train_00_07800_04200.jpg,600,600,ship_not_moving,285,67,297,93
train_00_07800_04200.jpg,600,600,ship_not_moving,296,73,306,95
train_00_07800_04200.jpg,600,600,ship_not_moving,307,59,318,93
train_00_07800_04200.jpg,600,600,ship_not_moving,331,64,343,91
train_00_07800_04200.jpg,600,600,ship_not_moving,344,62,355,90
train_00_07800_04200.jpg,600,600,ship_not_moving,365,64,379,88
train_00_07800_04200.jpg,600,600,ship_not_moving,254,110,266,135
train_00_07800_04200.jpg,600,600,ship_not_moving,266,104,275,131
train_00_07800_04200.jpg,600,600,ship_not_moving,277,105,288,134
train_00_07800_04200.jpg,600,600,ship_not_moving,289,101,299,128
train_00_07800_04200.jpg,600,600,ship_not_moving,301,101,311,125
train_00_07800_04200.jpg,600,600,ship_not_moving,312,103,322,130
train_00_07800_04200.jpg,600,600,ship_not_moving,324,100,332,123
train_00_07800_04200.jpg,600,600,ship_not_moving,336,96,346,126
train_00_07800_04200.jpg,600,600,ship_not_moving,348,95,357,119
train_00_07800_04200.jpg,600,600,ship_not_moving,357,93,371,125
train_00_07800_04200.jpg,600,600,ship_not_moving,371,203,383,231
train_00_07800_04200.jpg,600,600,ship_not_moving,333,200,347,232
train_00_07800_04200.jpg,600,600,ship_not_moving,318,199,332,231
train_00_07800_04200.jpg,600,600,ship_not_moving,277,211,288,236
train_00_07800_04200.jpg,600,600,ship_not_moving,331,164,345,196
train_00_07800_04200.jpg,600,600,ship_not_moving,260,170,274,202
train_00_07800_04200.jpg,600,600,ship_not_moving,368,268,374,283
train_00_07800_04200.jpg,600,600,ship_not_moving,359,271,366,287
train_00_07800_04200.jpg,600,600,ship_not_moving,341,272,347,289
train_00_07800_04200.jpg,600,600,ship_not_moving,330,275,337,290
train_00_07800_04200.jpg,600,600,ship_not_moving,321,273,328,290
train_00_07800_04200.jpg,600,600,ship_not_moving,301,275,308,296
train_00_07800_04200.jpg,600,600,ship_not_moving,291,278,300,296
train_00_07800_04200.jpg,600,600,ship_not_moving,281,275,289,298
train_00_07800_04200.jpg,600,600,ship_not_moving,269,279,277,296
train_00_07800_04200.jpg,600,600,ship_not_moving,359,297,369,316
train_00_07800_04200.jpg,600,600,ship_not_moving,352,299,358,315
train_00_07800_04200.jpg,600,600,ship_not_moving,343,298,351,315
train_00_07800_04200.jpg,600,600,ship_not_moving,322,297,332,322
train_00_07800_04200.jpg,600,600,ship_not_moving,286,306,294,323
train_00_07800_04200.jpg,600,600,ship_not_moving,278,305,283,327
train_00_07800_04200.jpg,600,600,ship_not_moving,367,362,378,388
train_00_07800_04200.jpg,600,600,ship_not_moving,354,364,368,390
train_00_07800_04200.jpg,600,600,ship_not_moving,342,356,354,389
train_00_07800_04200.jpg,600,600,ship_not_moving,330,363,342,389
train_00_07800_04200.jpg,600,600,ship_not_moving,317,362,331,392
train_00_07800_04200.jpg,600,600,ship_not_moving,305,366,317,393
train_00_07800_04200.jpg,600,600,ship_not_moving,293,364,306,395
train_00_07800_04200.jpg,600,600,ship_not_moving,280,365,294,398
train_00_07800_04200.jpg,600,600,ship_not_moving,290,445,302,475
train_00_07800_04200.jpg,600,600,ship_not_moving,303,439,317,474
train_00_07800_04200.jpg,600,600,ship_not_moving,315,438,328,473
train_00_07800_04200.jpg,600,600,ship_not_moving,328,431,344,469
train_00_07800_04200.jpg,600,600,ship_not_moving,369,441,382,465
train_00_07800_04200.jpg,600,600,ship_not_moving,292,482,305,520
train_00_07800_04200.jpg,600,600,ship_not_moving,308,481,320,511
train_00_07800_04200.jpg,600,600,ship_not_moving,333,476,347,513
train_00_07800_04200.jpg,600,600,ship_not_moving,349,477,361,507
train_00_07800_04200.jpg,600,600,ship_not_moving,371,476,383,506
train_00_07800_04200.jpg,600,600,ship_not_moving,403,431,417,461
train_00_07800_04200.jpg,600,600,ship_not_moving,391,434,407,465
train_00_07800_04200.jpg,600,600,ship_not_moving,409,471,421,502
train_00_07800_04200.jpg,600,600,ship_not_moving,397,472,409,502
train_00_07800_04200.jpg,600,600,ship_not_moving,385,472,396,505
train_00_07800_04200.jpg,600,600,ship_not_moving,431,354,437,372
