filename,width,height,category,x1,y1,x2,y2
train_00_10800_01200.jpg,600,600,ship_not_moving,226,61,341,88
train_00_10800_01200.jpg,600,600,ship_not_moving,398,45,530,67
train_00_10800_01200.jpg,600,600,barge,462,479,477,536
train_00_10800_01200.jpg,600,600,barge,480,482,494,536
train_00_10800_01200.jpg,600,600,barge,496,484,512,534
train_00_10800_01200.jpg,600,600,barge,416,549,426,582
train_00_10800_01200.jpg,600,600,barge,430,546,443,580
train_00_10800_01200.jpg,600,600,barge,446,544,461,580
train_00_10800_01200.jpg,600,600,barge,464,543,482,592
train_00_10800_01200.jpg,600,600,barge,485,542,497,593
train_00_10800_01200.jpg,600,600,barge,552,478,584,526
train_00_10800_01200.jpg,600,600,barge,542,542,566,611
train_00_10800_01200.jpg,600,600,barge,567,557,586,619
train_00_10800_01200.jpg,600,600,barge,589,552,602,614
train_00_10800_01200.jpg,600,600,barge,330,529,359,592
train_00_10800_01200.jpg,600,600,barge,300,538,330,592
train_00_10800_01200.jpg,600,600,barge,271,495,300,565
train_00_10800_01200.jpg,600,600,barge,278,566,311,633
train_00_10800_01200.jpg,600,600,barge,252,500,280,570
train_00_10800_01200.jpg,600,600,barge,232,509,263,573
train_00_10800_01200.jpg,600,600,barge,212,545,245,612
train_00_10800_01200.jpg,600,600,barge,240,573,270,622
