filename,width,height,category,x1,y1,x2,y2
train_00_11400_01800.jpg,600,600,barge,-6,50,9,89
train_00_11400_01800.jpg,600,600,barge,4,14,17,49
train_00_11400_01800.jpg,600,600,barge,51,-20,75,22
train_00_11400_01800.jpg,600,600,barge,60,27,80,76
train_00_11400_01800.jpg,600,600,barge,78,-23,96,29
train_00_11400_01800.jpg,600,600,barge,156,8,178,46
train_00_11400_01800.jpg,600,600,barge,22,210,40,281
train_00_11400_01800.jpg,600,600,barge,1,210,19,281
train_00_11400_01800.jpg,600,600,barge,163,192,175,253
train_00_11400_01800.jpg,600,600,barge,147,192,161,251
train_00_11400_01800.jpg,600,600,barge,131,205,143,253
train_00_11400_01800.jpg,600,600,barge,114,206,126,254
train_00_11400_01800.jpg,600,600,barge,97,207,110,264
train_00_11400_01800.jpg,600,600,barge,79,215,97,275
train_00_11400_01800.jpg,600,600,barge,8,293,186,329
train_00_11400_01800.jpg,600,600,ship_not_moving,20,368,31,409
train_00_11400_01800.jpg,600,600,barge,63,282,100,296
train_00_11400_01800.jpg,600,600,barge,102,282,121,290
train_00_11400_01800.jpg,600,600,barge,127,259,184,286
train_00_11400_01800.jpg,600,600,ship_not_moving,65,473,74,494
train_00_11400_01800.jpg,600,600,barge,37,366,58,409
train_00_11400_01800.jpg,600,600,barge,-1,363,33,468
train_00_11400_01800.jpg,600,600,barge,9,472,36,531
train_00_11400_01800.jpg,600,600,barge,75,470,93,518
train_00_11400_01800.jpg,600,600,barge,62,352,94,458
train_00_11400_01800.jpg,600,600,barge,95,438,136,516
train_00_11400_01800.jpg,600,600,ship_moving,13,573,41,590
train_00_11400_01800.jpg,600,600,ship_not_moving,403,406,426,415
train_00_11400_01800.jpg,600,600,ship_not_moving,450,263,460,293
train_00_11400_01800.jpg,600,600,ship_not_moving,440,263,448,292
train_00_11400_01800.jpg,600,600,ship_not_moving,446,227,454,256
train_00_11400_01800.jpg,600,600,ship_not_moving,436,227,443,257
train_00_11400_01800.jpg,600,600,ship_not_moving,360,324,393,339
train_00_11400_01800.jpg,600,600,ship_not_moving,447,330,458,357
train_00_11400_01800.jpg,600,600,barge,362,426,393,501
train_00_11400_01800.jpg,600,600,barge,316,432,338,504
train_00_11400_01800.jpg,600,600,barge,284,239,310,305
train_00_11400_01800.jpg,600,600,barge,254,255,277,318
train_00_11400_01800.jpg,600,600,barge,225,256,253,325
train_00_11400_01800.jpg,600,600,barge,202,182,238,251
train_00_11400_01800.jpg,600,600,barge,310,178,331,216
train_00_11400_01800.jpg,600,600,barge,178,186,198,252
train_00_11400_01800.jpg,600,600,barge,313,230,335,302
train_00_11400_01800.jpg,600,600,barge,375,327,450,403
train_00_11400_01800.jpg,600,600,barge,392,334,416,390
train_00_11400_01800.jpg,600,600,barge,371,345,391,392
train_00_11400_01800.jpg,600,600,barge,347,333,369,405
train_00_11400_01800.jpg,600,600,barge,336,430,358,502
train_00_11400_01800.jpg,600,600,ship_not_moving,336,239,347,261
train_00_11400_01800.jpg,600,600,barge,204,279,227,330
train_00_11400_01800.jpg,600,600,ship_not_moving,352,273,360,304
train_00_11400_01800.jpg,600,600,ship_not_moving,338,265,351,306
train_00_11400_01800.jpg,600,600,ship_not_moving,361,266,373,305
train_00_11400_01800.jpg,600,600,barge,407,228,437,295
train_00_11400_01800.jpg,600,600,barge,401,176,427,220
train_00_11400_01800.jpg,600,600,barge,368,163,406,256
train_00_11400_01800.jpg,600,600,barge,360,220,376,254
train_00_11400_01800.jpg,600,600,barge,353,170,367,203
train_00_11400_01800.jpg,600,600,barge,507,234,528,281
train_00_11400_01800.jpg,600,600,barge,485,235,507,282
train_00_11400_01800.jpg,600,600,barge,506,176,528,228
train_00_11400_01800.jpg,600,600,barge,482,175,503,230
train_00_11400_01800.jpg,600,600,barge,547,223,567,271
train_00_11400_01800.jpg,600,600,barge,535,155,557,206
train_00_11400_01800.jpg,600,600,unknown,531,227,547,265
train_00_11400_01800.jpg,600,600,barge,179,-11,205,42
train_00_11400_01800.jpg,600,600,barge,551,150,566,191
train_00_11400_01800.jpg,600,600,barge,561,202,586,276
train_00_11400_01800.jpg,600,600,barge,587,220,610,269
train_00_11400_01800.jpg,600,600,barge,579,171,592,215
