filename,width,height,category,x1,y1,x2,y2
train_01_01200_04800.jpg,600,600,ship_not_moving,127,-15,136,16
train_01_01200_04800.jpg,600,600,ship_not_moving,134,-16,144,24
train_01_01200_04800.jpg,600,600,ship_not_moving,143,-12,152,22
train_01_01200_04800.jpg,600,600,ship_not_moving,121,29,158,58
train_01_01200_04800.jpg,600,600,ship_not_moving,110,40,140,57
train_01_01200_04800.jpg,600,600,ship_not_moving,109,54,149,68
train_01_01200_04800.jpg,600,600,ship_not_moving,115,64,160,81
train_01_01200_04800.jpg,600,600,ship_not_moving,124,77,163,88
train_01_01200_04800.jpg,600,600,ship_not_moving,121,96,158,109
train_01_01200_04800.jpg,600,600,ship_not_moving,126,91,149,102
train_01_01200_04800.jpg,600,600,barge,74,113,105,167
train_01_01200_04800.jpg,600,600,barge,92,119,126,170
train_01_01200_04800.jpg,600,600,barge,70,176,96,229
train_01_01200_04800.jpg,600,600,barge,90,167,121,230
train_01_01200_04800.jpg,600,600,barge,93,229,112,260
train_01_01200_04800.jpg,600,600,barge,107,220,130,261
train_01_01200_04800.jpg,600,600,barge,109,369,137,435
train_01_01200_04800.jpg,600,600,barge,73,435,84,469
train_01_01200_04800.jpg,600,600,barge,85,429,104,469
train_01_01200_04800.jpg,600,600,barge,43,493,62,545
train_01_01200_04800.jpg,600,600,barge,97,522,118,582
train_01_01200_04800.jpg,600,600,barge,68,578,81,611
train_01_01200_04800.jpg,600,600,barge,79,579,92,609
train_01_01200_04800.jpg,600,600,barge,89,574,103,604
train_01_01200_04800.jpg,600,600,barge,62,500,77,541
train_01_01200_04800.jpg,600,600,barge,99,475,113,519
train_01_01200_04800.jpg,600,600,barge,65,544,81,579
train_01_01200_04800.jpg,600,600,barge,64,363,90,422
train_01_01200_04800.jpg,600,600,barge,95,261,122,318
train_01_01200_04800.jpg,600,600,barge,96,321,119,370
train_01_01200_04800.jpg,600,600,barge,116,121,162,219
train_01_01200_04800.jpg,600,600,barge,79,492,98,543
