filename,width,height,category,x1,y1,x2,y2
train_01_03600_08400.jpg,600,600,barge,143,412,214,475
train_01_03600_08400.jpg,600,600,barge,123,377,215,441
train_01_03600_08400.jpg,600,600,barge,77,441,148,508
train_01_03600_08400.jpg,600,600,barge,42,431,124,503
train_01_03600_08400.jpg,600,600,barge,17,355,143,458
train_01_03600_08400.jpg,600,600,barge,174,236,272,326
train_01_03600_08400.jpg,600,600,barge,202,276,295,347
train_01_03600_08400.jpg,600,600,ship_not_moving,190,175,240,207
train_01_03600_08400.jpg,600,600,ship_not_moving,98,160,123,179
train_01_03600_08400.jpg,600,600,ship_not_moving,114,50,156,81
train_01_03600_08400.jpg,600,600,ship_not_moving,47,90,90,119
train_01_03600_08400.jpg,600,600,ship_not_moving,-6,123,40,155
train_01_03600_08400.jpg,600,600,ship_not_moving,42,26,116,82
