filename,width,height,category,x1,y1,x2,y2
train_00_07800_05400.jpg,600,600,ship_not_moving,116,450,121,468
train_00_07800_05400.jpg,600,600,ship_not_moving,7,264,18,283
train_00_07800_05400.jpg,600,600,ship_not_moving,-2,271,4,285
train_00_07800_05400.jpg,600,600,ship_not_moving,9,291,18,308
train_00_07800_05400.jpg,600,600,ship_not_moving,1,293,9,310
train_00_07800_05400.jpg,600,600,ship_not_moving,25,343,34,363
train_00_07800_05400.jpg,600,600,ship_not_moving,15,350,22,367
train_00_07800_05400.jpg,600,600,ship_not_moving,6,346,15,366
train_00_07800_05400.jpg,600,600,ship_not_moving,-4,348,4,367
train_00_07800_05400.jpg,600,600,ship_not_moving,81,337,92,359
train_00_07800_05400.jpg,600,600,ship_not_moving,72,340,82,363
train_00_07800_05400.jpg,600,600,ship_not_moving,62,340,71,364
train_00_07800_05400.jpg,600,600,ship_not_moving,54,343,62,359
train_00_07800_05400.jpg,600,600,ship_not_moving,45,343,53,360
train_00_07800_05400.jpg,600,600,ship_not_moving,37,372,46,391
train_00_07800_05400.jpg,600,600,ship_not_moving,29,376,36,387
train_00_07800_05400.jpg,600,600,ship_not_moving,17,373,26,390
train_00_07800_05400.jpg,600,600,ship_not_moving,9,375,18,395
train_00_07800_05400.jpg,600,600,ship_not_moving,-2,375,9,393
train_00_07800_05400.jpg,600,600,ship_not_moving,-9,531,18,544
train_00_07800_05400.jpg,600,600,ship_not_moving,86,367,95,389
train_00_07800_05400.jpg,600,600,ship_not_moving,76,369,84,386
train_00_07800_05400.jpg,600,600,ship_not_moving,67,367,75,389
train_00_07800_05400.jpg,600,600,ship_not_moving,57,369,65,391
train_00_07800_05400.jpg,600,600,ship_not_moving,113,422,120,440
train_00_07800_05400.jpg,600,600,ship_not_moving,101,425,110,440
train_00_07800_05400.jpg,600,600,ship_not_moving,89,419,101,443
train_00_07800_05400.jpg,600,600,ship_not_moving,82,422,90,443
train_00_07800_05400.jpg,600,600,ship_not_moving,72,426,80,442
train_00_07800_05400.jpg,600,600,ship_not_moving,60,427,70,446
train_00_07800_05400.jpg,600,600,ship_not_moving,54,432,62,447
train_00_07800_05400.jpg,600,600,ship_not_moving,43,430,50,449
train_00_07800_05400.jpg,600,600,ship_not_moving,33,430,41,448
train_00_07800_05400.jpg,600,600,ship_not_moving,22,429,32,450
train_00_07800_05400.jpg,600,600,ship_not_moving,13,436,24,450
train_00_07800_05400.jpg,600,600,ship_not_moving,3,433,13,452
train_00_07800_05400.jpg,600,600,ship_not_moving,84,451,92,470
train_00_07800_05400.jpg,600,600,ship_not_moving,77,451,84,471
train_00_07800_05400.jpg,600,600,ship_not_moving,66,452,73,467
train_00_07800_05400.jpg,600,600,ship_not_moving,55,453,63,476
train_00_07800_05400.jpg,600,600,ship_not_moving,46,455,55,473
train_00_07800_05400.jpg,600,600,ship_not_moving,37,454,45,476
train_00_07800_05400.jpg,600,600,ship_not_moving,26,461,33,476
train_00_07800_05400.jpg,600,600,ship_not_moving,16,458,25,479
train_00_07800_05400.jpg,600,600,ship_not_moving,8,458,14,472
train_00_07800_05400.jpg,600,600,ship_not_moving,-2,459,7,482
train_00_07800_05400.jpg,600,600,ship_not_moving,105,448,114,467
train_00_07800_05400.jpg,600,600,ship_not_moving,95,450,102,467
train_00_07800_05400.jpg,600,600,ship_not_moving,234,390,257,416
train_00_07800_05400.jpg,600,600,ship_not_moving,132,519,150,528
train_00_07800_05400.jpg,600,600,ship_not_moving,164,514,186,525
train_00_07800_05400.jpg,600,600,ship_not_moving,258,418,281,444
