filename,width,height,category,x1,y1,x2,y2
train_00_06000_04800.jpg,600,600,ship_moving,61,221,74,242
train_00_06000_04800.jpg,600,600,ship_not_moving,140,33,147,56
train_00_06000_04800.jpg,600,600,ship_not_moving,135,4,147,24
train_00_06000_04800.jpg,600,600,barge,33,32,58,86
train_00_06000_04800.jpg,600,600,barge,117,-19,131,19
train_00_06000_04800.jpg,600,600,barge,123,27,134,56
train_00_06000_04800.jpg,600,600,ship_not_moving,270,27,280,42
train_00_06000_04800.jpg,600,600,ship_not_moving,282,23,291,44
train_00_06000_04800.jpg,600,600,ship_not_moving,293,23,303,44
train_00_06000_04800.jpg,600,600,ship_not_moving,302,25,312,41
train_00_06000_04800.jpg,600,600,ship_not_moving,333,20,342,37
train_00_06000_04800.jpg,600,600,ship_not_moving,353,19,361,39
train_00_06000_04800.jpg,600,600,ship_not_moving,361,14,371,33
train_00_06000_04800.jpg,600,600,ship_not_moving,373,17,381,38
train_00_06000_04800.jpg,600,600,ship_not_moving,354,45,364,62
train_00_06000_04800.jpg,600,600,ship_not_moving,344,45,354,63
train_00_06000_04800.jpg,600,600,ship_not_moving,336,46,344,64
train_00_06000_04800.jpg,600,600,ship_not_moving,314,48,324,65
train_00_06000_04800.jpg,600,600,ship_not_moving,304,50,313,67
train_00_06000_04800.jpg,600,600,ship_not_moving,293,51,303,69
train_00_06000_04800.jpg,600,600,ship_not_moving,272,54,282,70
train_00_06000_04800.jpg,600,600,ship_not_moving,349,96,357,112
train_00_06000_04800.jpg,600,600,ship_not_moving,378,91,387,110
train_00_06000_04800.jpg,600,600,ship_not_moving,363,94,371,111
train_00_06000_04800.jpg,600,600,ship_not_moving,338,93,348,112
train_00_06000_04800.jpg,600,600,ship_not_moving,328,93,335,110
train_00_06000_04800.jpg,600,600,ship_not_moving,320,94,328,114
train_00_06000_04800.jpg,600,600,ship_not_moving,313,97,319,114
train_00_06000_04800.jpg,600,600,ship_not_moving,359,153,390,166
train_00_06000_04800.jpg,600,600,ship_not_moving,248,164,273,173
train_00_06000_04800.jpg,600,600,ship_not_moving,241,112,258,146
train_00_06000_04800.jpg,600,600,ship_not_moving,240,71,251,99
train_00_06000_04800.jpg,600,600,ship_not_moving,227,75,241,106
train_00_06000_04800.jpg,600,600,ship_not_moving,219,1,232,36
train_00_06000_04800.jpg,600,600,ship_not_moving,203,-14,218,23
train_00_06000_04800.jpg,600,600,ship_not_moving,211,45,223,73
train_00_06000_04800.jpg,600,600,ship_not_moving,181,-1,191,28
train_00_06000_04800.jpg,600,600,ship_not_moving,166,20,182,51
train_00_06000_04800.jpg,600,600,ship_not_moving,145,62,182,78
train_00_06000_04800.jpg,600,600,ship_not_moving,206,76,220,84
train_00_06000_04800.jpg,600,600,ship_not_moving,186,76,202,83
train_00_06000_04800.jpg,600,600,ship_not_moving,166,78,181,85
train_00_06000_04800.jpg,600,600,ship_not_moving,144,81,160,87
train_00_06000_04800.jpg,600,600,ship_not_moving,143,98,186,112
train_00_06000_04800.jpg,600,600,ship_not_moving,200,99,222,108
train_00_06000_04800.jpg,600,600,ship_not_moving,219,85,227,97
train_00_06000_04800.jpg,600,600,ship_not_moving,215,135,236,144
train_00_06000_04800.jpg,600,600,ship_not_moving,145,116,197,133
train_00_06000_04800.jpg,600,600,ship_not_moving,213,109,230,118
train_00_06000_04800.jpg,600,600,ship_not_moving,231,113,238,133
train_00_06000_04800.jpg,600,600,ship_not_moving,191,148,214,156
train_00_06000_04800.jpg,600,600,ship_not_moving,222,145,239,155
train_00_06000_04800.jpg,600,600,ship_not_moving,234,154,243,173
