filename,width,height,category,x1,y1,x2,y2
train_00_11400_01200.jpg,600,600,barge,415,-13,445,51
train_00_11400_01200.jpg,600,600,barge,448,-13,464,29
train_00_11400_01200.jpg,600,600,barge,450,34,468,65
train_00_11400_01200.jpg,600,600,barge,551,18,574,85
train_00_11400_01200.jpg,600,600,barge,576,25,589,85
train_00_11400_01200.jpg,600,600,barge,590,18,603,50
train_00_11400_01200.jpg,600,600,barge,308,233,336,316
train_00_11400_01200.jpg,600,600,barge,325,231,353,314
train_00_11400_01200.jpg,600,600,barge,346,231,374,314
train_00_11400_01200.jpg,600,600,barge,366,229,394,312
train_00_11400_01200.jpg,600,600,barge,311,321,401,333
train_00_11400_01200.jpg,600,600,barge,315,337,405,349
train_00_11400_01200.jpg,600,600,barge,320,359,410,371
train_00_11400_01200.jpg,600,600,barge,399,238,412,300
train_00_11400_01200.jpg,600,600,barge,421,238,434,300
train_00_11400_01200.jpg,600,600,barge,576,215,594,286
train_00_11400_01200.jpg,600,600,unknown,401,304,431,328
train_00_11400_01200.jpg,600,600,barge,507,308,529,358
train_00_11400_01200.jpg,600,600,barge,545,371,578,443
train_00_11400_01200.jpg,600,600,barge,529,305,551,355
train_00_11400_01200.jpg,600,600,barge,549,305,566,344
train_00_11400_01200.jpg,600,600,barge,565,300,584,343
train_00_11400_01200.jpg,600,600,barge,584,300,604,339
train_00_11400_01200.jpg,600,600,barge,578,367,600,428
train_00_11400_01200.jpg,600,600,ship_not_moving,573,477,580,496
train_00_11400_01200.jpg,600,600,barge,580,472,610,531
train_00_11400_01200.jpg,600,600,barge,339,-3,380,83
train_00_11400_01200.jpg,600,600,barge,306,-2,348,83
train_00_11400_01200.jpg,600,600,barge,291,34,319,102
train_00_11400_01200.jpg,600,600,barge,261,-33,291,35
train_00_11400_01200.jpg,600,600,barge,269,35,301,108
