filename,width,height,category,x1,y1,x2,y2
train_00_11400_02400.jpg,600,600,barge,10,222,26,269
train_00_11400_02400.jpg,600,600,barge,117,204,141,265
train_00_11400_02400.jpg,600,600,barge,133,131,153,193
train_00_11400_02400.jpg,600,600,barge,111,131,130,194
train_00_11400_02400.jpg,600,600,barge,223,117,248,176
train_00_11400_02400.jpg,600,600,barge,208,123,233,183
train_00_11400_02400.jpg,600,600,barge,290,199,299,221
train_00_11400_02400.jpg,600,600,barge,302,169,316,194
train_00_11400_02400.jpg,600,600,barge,290,166,300,194
train_00_11400_02400.jpg,600,600,barge,254,176,268,206
train_00_11400_02400.jpg,600,600,barge,247,143,263,172
train_00_11400_02400.jpg,600,600,barge,263,123,281,172
train_00_11400_02400.jpg,600,600,barge,273,172,288,221
train_00_11400_02400.jpg,600,600,barge,99,205,118,256
train_00_11400_02400.jpg,600,600,barge,87,209,108,254
train_00_11400_02400.jpg,600,600,barge,72,210,95,246
train_00_11400_02400.jpg,600,600,barge,57,213,79,248
train_00_11400_02400.jpg,600,600,barge,64,312,103,396
train_00_11400_02400.jpg,600,600,barge,62,310,101,394
train_00_11400_02400.jpg,600,600,barge,481,540,500,600
train_00_11400_02400.jpg,600,600,barge,558,537,577,597
train_00_11400_02400.jpg,600,600,barge,539,539,558,599
train_00_11400_02400.jpg,600,600,barge,521,533,541,599
train_00_11400_02400.jpg,600,600,barge,502,550,516,599
train_00_11400_02400.jpg,600,600,barge,351,297,375,369
train_00_11400_02400.jpg,600,600,barge,398,297,422,369
train_00_11400_02400.jpg,600,600,barge,372,298,396,370
train_00_11400_02400.jpg,600,600,barge,396,166,419,231
train_00_11400_02400.jpg,600,600,barge,380,188,395,229
train_00_11400_02400.jpg,600,600,barge,417,167,440,226
train_00_11400_02400.jpg,600,600,barge,363,160,390,189
train_00_11400_02400.jpg,600,600,barge,388,89,412,154
train_00_11400_02400.jpg,600,600,barge,578,234,595,250
train_00_11400_02400.jpg,600,600,barge,564,203,589,226
train_00_11400_02400.jpg,600,600,barge,572,187,587,203
train_00_11400_02400.jpg,600,600,barge,552,116,579,166
train_00_11400_02400.jpg,600,600,barge,579,117,593,172
train_00_11400_02400.jpg,600,600,barge,589,175,604,201
train_00_11400_02400.jpg,600,600,barge,589,205,603,228
train_00_11400_02400.jpg,600,600,barge,594,147,605,174
train_00_11400_02400.jpg,600,600,barge,588,117,602,143
train_00_11400_02400.jpg,600,600,barge,585,70,597,108
train_00_11400_02400.jpg,600,600,barge,575,75,584,84
train_00_11400_02400.jpg,600,600,barge,574,87,582,108
