filename,width,height,category,x1,y1,x2,y2
train_00_08400_02400.jpg,600,600,barge,465,124,495,142
train_00_08400_02400.jpg,600,600,barge,450,109,518,125
train_00_08400_02400.jpg,600,600,barge,453,89,519,105
train_00_08400_02400.jpg,600,600,barge,522,88,585,112
train_00_08400_02400.jpg,600,600,barge,531,107,594,130
train_00_08400_02400.jpg,600,600,barge,390,70,462,84
train_00_08400_02400.jpg,600,600,barge,499,58,546,75
train_00_08400_02400.jpg,600,600,barge,582,29,618,43
train_00_08400_02400.jpg,600,600,barge,558,43,628,70
train_00_08400_02400.jpg,600,600,ship_not_moving,539,17,549,53
train_00_08400_02400.jpg,600,600,ship_not_moving,511,47,533,55
train_00_08400_02400.jpg,600,600,ship_not_moving,463,40,488,48
train_00_08400_02400.jpg,600,600,ship_not_moving,471,47,493,54
train_00_08400_02400.jpg,600,600,ship_not_moving,469,57,495,61
train_00_08400_02400.jpg,600,600,ship_not_moving,466,63,491,70
train_00_08400_02400.jpg,600,600,ship_not_moving,466,70,501,77
train_00_08400_02400.jpg,600,600,ship_not_moving,420,62,440,68
