filename,width,height,category,x1,y1,x2,y2
train_01_07800_02400.jpg,600,600,ship_not_moving,279,40,312,50
train_01_07800_02400.jpg,600,600,ship_not_moving,276,49,310,59
train_01_07800_02400.jpg,600,600,ship_not_moving,244,54,275,68
train_01_07800_02400.jpg,600,600,ship_not_moving,248,76,268,84
train_01_07800_02400.jpg,600,600,ship_not_moving,271,71,306,82
train_01_07800_02400.jpg,600,600,ship_not_moving,275,80,301,93
train_01_07800_02400.jpg,600,600,ship_not_moving,247,71,271,79
train_01_07800_02400.jpg,600,600,ship_not_moving,237,91,276,103
train_01_07800_02400.jpg,600,600,ship_not_moving,235,101,279,111
train_01_07800_02400.jpg,600,600,ship_not_moving,234,129,279,140
