filename,width,height,category,x1,y1,x2,y2
train_00_10800_01800.jpg,600,600,barge,46,473,67,522
train_00_10800_01800.jpg,600,600,barge,52,531,73,576
train_00_10800_01800.jpg,600,600,barge,73,486,87,537
train_00_10800_01800.jpg,600,600,barge,89,473,105,505
train_00_10800_01800.jpg,600,600,ship_not_moving,93,508,105,534
train_00_10800_01800.jpg,600,600,ship_not_moving,117,517,127,548
train_00_10800_01800.jpg,600,600,ship_not_moving,128,514,134,542
train_00_10800_01800.jpg,600,600,barge,149,564,175,603
train_00_10800_01800.jpg,600,600,barge,133,508,152,543
train_00_10800_01800.jpg,600,600,unknown,149,497,162,539
train_00_10800_01800.jpg,600,600,barge,340,547,366,629
train_00_10800_01800.jpg,600,600,barge,226,469,257,532
train_00_10800_01800.jpg,600,600,barge,209,473,226,538
train_00_10800_01800.jpg,600,600,barge,283,488,303,549
train_00_10800_01800.jpg,600,600,barge,186,476,205,525
train_00_10800_01800.jpg,600,600,barge,158,479,199,559
train_00_10800_01800.jpg,600,600,barge,183,441,247,464
train_00_10800_01800.jpg,600,600,barge,232,538,263,601
train_00_10800_01800.jpg,600,600,barge,260,489,280,543
train_00_10800_01800.jpg,600,600,barge,252,440,279,463
train_00_10800_01800.jpg,600,600,barge,361,546,387,628
train_00_10800_01800.jpg,600,600,barge,357,467,378,525
train_00_10800_01800.jpg,600,600,barge,344,477,360,532
train_00_10800_01800.jpg,600,600,barge,432,520,468,592
train_00_10800_01800.jpg,600,600,barge,396,524,439,618
train_00_10800_01800.jpg,600,600,barge,393,416,459,517
train_00_10800_01800.jpg,600,600,barge,493,505,506,534
train_00_10800_01800.jpg,600,600,barge,481,508,495,537
train_00_10800_01800.jpg,600,600,barge,472,415,492,464
train_00_10800_01800.jpg,600,600,barge,453,414,478,510
train_00_10800_01800.jpg,600,600,unknown,516,551,531,583
train_00_10800_01800.jpg,600,600,barge,530,444,551,493
train_00_10800_01800.jpg,600,600,barge,531,500,562,569
train_00_10800_01800.jpg,600,600,barge,508,504,531,547
train_00_10800_01800.jpg,600,600,ship_not_moving,517,457,533,484
